node idx,drug id,pubchem_cid,smiles
985,DB01096,4612.0,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO
986,DB01097,3899.0,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
987,DB01098,446157.0,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
988,DB01099,3366.0,C1=NC(=O)NC(=C1F)N
989,DB01100,16362.0,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
990,DB01101,60953.0,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
991,DB01102,60789.0,C1=CC(=CC=C1CCCCNCC(C2=CC(=C(C=C2)O)O)O)O
992,DB01103,237.0,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
993,DB01104,68617.0,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
994,DB01105,5210.0,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
995,DB01106,,
996,DB01107,4162.0,CCC1(C(=O)C(CNC1=O)C)CC
997,DB01108,656583.0,CC12CCC3C(C1CCC2O)CCC45C3(CC(=C(C4O5)O)C#N)C
998,DB01109,,
999,DB01110,4189.0,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
1000,DB01111,70789202.0,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O
1001,DB01112,5479529.0,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
1002,DB01113,4680.0,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
1003,DB01114,2725.0,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
1004,DB01115,4485.0,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
1005,DB01116,23576.0,C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5
1006,DB01117,,
1007,DB01118,2157.0,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
1008,DB01119,3019.0,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
1009,DB01120,667431.0,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
1010,DB01121,4753.0,C1=CC=C(C=C1)CC(=O)NC(=O)N
1011,DB01122,2131.0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl
1012,DB01124,5505.0,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
1013,DB01126,6918296.0,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C
1014,DB01127,3198.0,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
1015,DB01128,2375.0,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
1016,DB01129,5029.0,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
1017,DB01130,6714002.0,CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC
1018,DB01131,5353897.0,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl
1019,DB01132,4829.0,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
1020,DB01133,60937.0,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl
1021,DB01134,11876263.0,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C
1022,DB01135,60169.0,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C
1023,DB01136,2585.0,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
1024,DB01137,149096.0,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
1025,DB01138,5342.0,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
1026,DB01139,30699.0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
1027,DB01140,47965.0,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
1028,DB01141,477468.0,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O
1029,DB01142,3158.0,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
1030,DB01143,2141.0,C(CN)CNCCSP(=O)(O)O
1031,DB01144,3038.0,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
1032,DB01146,3103.0,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
1033,DB01147,6098.0,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
1034,DB01148,3354.0,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
1035,DB01149,4449.0,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
1036,DB01150,62977.0,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
1037,DB01151,2995.0,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
1038,DB01152,10079874.0,CC1C=CC=CC=CC=CC=CC=CC=CC(CC(C(C(CC(=O)CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(CC(=O)C2=CC=C(C=C2)N)O)O)O)O)O)C(=O)O)O)OC3C(C(C(C(O3)C)O)N)O
1039,DB01154,3032285.0,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C
1040,DB01155,9571107.0,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F
1041,DB01156,444.0,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
1042,DB01157,5583.0,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC
1043,DB01158,2431.0,CC[N+](C)(C)CC1=CC=CC=C1Br
1044,DB01159,3562.0,C(C(F)(F)F)(Cl)Br
1045,DB01160,5282415.0,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O
1046,DB01161,8612.0,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl
1047,DB01162,5401.0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
1048,DB01163,40467053.0,CC1(C(N2C(S1)C(C2=O)NC=[N+]3CCCCCC3)C(=O)[O-])C
1049,DB01164,24854.0,[Cl-].[Cl-].[Ca+2]
1050,DB01165,3288597.0,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CC[NH+](CC4)C)F)C(=O)[O-]
1051,DB01166,2754.0,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
1052,DB01167,55283.0,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
1053,DB01168,4915.0,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
1054,DB01169,261004.0,O=[As]O[As]=O
1055,DB01170,3518.0,C1CCCN(CCC1)CCN=C(N)N
1056,DB01171,4235.0,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
1057,DB01172,6032.0,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N
1058,DB01173,4601.0,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
1059,DB01174,4763.0,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
1060,DB01175,146570.0,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
1061,DB01176,6726.0,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
1062,DB01177,42890.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
1063,DB01178,2717.0,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
1064,DB01180,32681.0,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC
1065,DB01181,3690.0,C1CN(P(=O)(OC1)NCCCl)CCCl
1066,DB01182,4932.0,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
1067,DB01183,5284596.0,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
1068,DB01184,3151.0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
1069,DB01185,6446.0,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
1070,DB01186,47811.0,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC
1071,DB01188,2749.0,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
1072,DB01189,42113.0,C(C(F)(F)F)(OC(F)F)F
1073,DB01190,446598.0,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
1074,DB01191,66265.0,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
1075,DB01192,5284604.0,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
1076,DB01193,1978.0,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C
1077,DB01194,68844.0,CCNC1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC
1078,DB01195,3356.0,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
1079,DB01196,259331.0,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl
1080,DB01197,44093.0,CC(CS)C(=O)N1CCCC1C(=O)O
1081,DB01198,5735.0,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
1082,DB01199,6000.0,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC
1083,DB01200,31101.0,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O
1084,DB01201,135403821.0,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C
1085,DB01202,5284583.0,CCC(C(=O)N)N1CCCC1=O
1086,DB01203,39147.0,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O
1087,DB01204,4212.0,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
1088,DB01205,3373.0,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
1089,DB01206,3950.0,C1CCC(CC1)NC(=O)N(CCCl)N=O
1090,DB01207,5362391.0,C1=CC(=CC(=C1)C(F)(F)F)C(=NOCCCCC(=O)O)C2=CN=CC=C2
1091,DB01208,6956367.0,CC1CN(CC([NH2+]1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)[O-])C4CC4)N)F
1092,DB01209,3033053.0,CC12CCCCCC(C1N)CC3=C2C=C(C=C3)O
1093,DB01210,39468.0,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O
1094,DB01211,84029.0,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
1095,DB01212,5479530.0,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
1096,DB01213,3406.0,CC1=CNN=C1
1097,DB01214,31477.0,CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O
1098,DB01215,3261.0,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4
1099,DB01216,57363.0,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
1100,DB01217,2187.0,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N
1101,DB01218,37393.0,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O
1102,DB01219,6914273.0,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
1103,DB01220,6436173.0,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
1104,DB01221,3821.0,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
1105,DB01222,5281004.0,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C
1106,DB01223,9433.0,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
1107,DB01224,5002.0,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42
1108,DB01225,,
1109,DB01226,5281042.0,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C
1110,DB01227,15130.0,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C
1111,DB01228,48041.0,CN1CCCCC1CCC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)OC
1112,DB01229,36314.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
1113,DB01231,3055.0,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
1114,DB01232,441243.0,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O
1115,DB01233,4168.0,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
1116,DB01234,5743.0,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
1117,DB01235,6971033.0,C1=CC(=C(C=C1CC(C(=O)[O-])[NH3+])O)O
1118,DB01236,5206.0,C(OC(C(F)(F)F)C(F)(F)F)F
1119,DB01238,60795.0,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
1120,DB01239,667467.0,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
1121,DB01240,5282411.0,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O
1122,DB01241,3463.0,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
1123,DB01242,2801.0,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
1124,DB01243,2722.0,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1
1125,DB01244,2351.0,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
1126,DB01245,2968.0,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
1127,DB01246,5574.0,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
1128,DB01247,3759.0,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
1129,DB01248,148124.0,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
1130,DB01249,3724.0,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
1131,DB01250,,
1132,DB01251,91610.0,CC1(C2=C(C=C(C=C2)OC)C(=O)N(C1=O)CCC3=CC=C(C=C3)S(=O)(=O)NC(=O)NC4CCCCC4)C
1133,DB01252,121891.0,C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)O
1134,DB01253,443884.0,CC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
1135,DB01254,3062316.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
1136,DB01255,11597698.0,CC(CC1=CC=CC=C1)NC(=O)C(CCCCN)N
1137,DB01256,,
1138,DB01257,,
1139,DB01259,208908.0,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
1140,DB01260,5311066.0,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C
1141,DB01261,4369359.0,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N
1142,DB01262,451668.0,C1C(C(OC1N2C=NC(=NC2=O)N)CO)O
1143,DB01263,468595.0,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F
1144,DB01264,213039.0,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N
1145,DB01265,159269.0,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
1146,DB01267,115237.0,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
1147,DB01268,5329102.0,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
1148,DB01269,,
1149,DB01270,,
1150,DB01273,170361.0,C1C2CNCC1C3=CC4=NC=CN=C4C=C23
1151,DB01274,3083544.0,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
1152,DB01275,3637.0,C1=CC=C2C(=C1)C=NN=C2NN
1153,DB01276,,
1154,DB01277,,
1155,DB01278,126456229.0,CCC(C)C(C(=NC(CC(C)C)C(=O)N1CCCC1C(=O)N2CCCC2C(=NC(C(C)O)C(=NC(CC(=N)O)C(=NC(C(C)C)C(=NCC(=NC(CO)C(=NC(CC(=N)O)C(=NC(C(C)O)C(=NC(CC3=CC=C(C=C3)O)C(=N)O)O)O)O)O)O)O)O)O)O)N=C(C4CCCN4C(=O)CN=C(C(CC5=CC=CC=C5)N=C(C(CC(=N)O)N=C(C(CC(=N)O)N=C(C(CO)N=C(C(CO)N=C(C(CC6=CN=CN6)N=C(C(C(C)C)N=C(C(CC(C)C)N=C(C(CC7=CC=CC=C7)N=C(C(CC(=N)O)N=C(C(C)N=C(C(CC(C)C)N=C(C(CCCNC(=N)N)N=C(C(CCC(=N)O)N=C(C(C(C)O)N=C(C(C)N=C(C8CSSCC(C(=NC(C(=NC(C(=NC(C(=NC(C(=N8)O)C(C)O)O)C)O)C(C)O)O)CC(=N)O)O)N=C(C(CCCCN)N)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O)O
1156,DB01280,3011155.0,COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N
1157,DB01281,,
1158,DB01282,16681432.0,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSCCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OC)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N
1159,DB01283,151166.0,CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O
1160,DB01284,129627786.0,CC(C)C(C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)N3CCCC3C(=O)O)NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC8=CNC=N8)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CO)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C(CO)N
1161,DB01285,,
1162,DB01288,3343.0,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=CC(=C2)O)O)O
1163,DB01289,32778.0,CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NN3CCCCCC3
1164,DB01291,4845.0,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O
1165,DB01294,53629521.0,C1=CC=C(C(=C1)C(=O)[O-])[O-].[OH-].[Bi+3]
1166,DB01295,2372.0,CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O
1167,DB01296,439213.0,C(C1C(C(C(C(O1)O)N)O)O)O
1168,DB01297,4883.0,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
1169,DB01298,5322.0,CCN1C=CC(=NC1=O)NS(=O)(=O)C2=CC=C(C=C2)N
1170,DB01299,17134.0,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N
1171,DB01301,,
1172,DB01303,,
1173,DB01306,,
1174,DB01307,,
1175,DB01309,,
1176,DB01319,131536.0,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N
1177,DB01320,56339.0,C1=CC=C(C=C1)C2(C(=O)N(C(=O)N2)COP(=O)(O)O)C3=CC=CC=C3
1178,DB01321,5282165.0,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
1179,DB01323,,
1180,DB01324,4870.0,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CSCC(F)(F)F
1181,DB01325,6307.0,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl
1182,DB01326,456255.0,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(C4=CC=CC=C4)O)SC2)C(=O)O
1183,DB01327,33255.0,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O
1184,DB01328,43594.0,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)O)C(=O)O)CSC4=NN=NN4CS(=O)(=O)O
1185,DB01329,44187.0,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
1186,DB01330,,
1187,DB01331,441199.0,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3
1188,DB01332,6533629.0,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O
1189,DB01333,40467109.0,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)[NH3+])SC1)C(=O)[O-]
1190,DB01336,21233.0,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C
1191,DB01337,441289.0,CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C
1192,DB01338,50192.0,CC(=O)OC1CC2CCC3C(C2(CC1N4CC[N+](CC4)(C)C)C)CCC5(C3CC(C5OC(=O)C)N6CC[N+](CC6)(C)C)C
1193,DB01339,39765.0,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C
1194,DB01340,40466888.0,CCOC(=O)C(CCC1=CC=CC=C1)[NH2+]C2CCCN3CCCC(N3C2=O)C(=O)[O-]
1195,DB01342,132706.0,CCCCC1=NN(C(=N1)CCCC)CC2=CN=C(C=C2)C3=CC=CC=C3C4=NNN=N4
1196,DB01344,,
1197,DB01345,813.0,[K+]
1198,DB01347,60921.0,CCC1=NC(=C(N1CC2=CC3=C(C=C2)OC(=C3Br)C4=CC=CC=C4NS(=O)(=O)C(F)(F)F)C(=O)N)C5CC5
